obl_deg	time_y
39.0757216279221	-4218000
39.1903131869483	-4219000
39.3049047459745	-4220000
39.3622005254876	-4221000
39.4767920845137	-4222000
39.5340878640268	-4223000
39.5340878640268	-4224000
39.5340878640268	-4225000
39.5340878640268	-4226000
39.5340878640268	-4227000
39.4767920845137	-4228000
39.4194963050006	-4229000
39.3622005254876	-4230000
39.2476089664614	-4231000
39.1330174074352	-4232000
39.0184258484091	-4233000
38.8465385098698	-4234000
38.6173553918175	-4235000
38.4454680532782	-4236000
38.2162849352259	-4237000
37.9298060376605	-4238000
37.6433271400951	-4239000
37.3568482425297	-4240000
37.0703693449643	-4241000
36.7265946678858	-4242000
36.3828199908073	-4243000
36.0390453137288	-4244000
35.6379748571372	-4245000
35.2369044005456	-4246000
34.8358339439541	-4247000
34.4347634873625	-4248000
33.9763972512578	-4249000
33.5180310151532	-4250000
33.0596647790485	-4251000
32.6012985429438	-4252000
32.0856365273261	-4253000
31.6272702912214	-4254000
31.1116082756037	-4255000
30.595946259986	-4256000
30.0229884648551	-4257000
29.5073264492374	-4258000
28.9343686541066	-4259000
28.4187066384888	-4260000
27.845748843358	-4261000
27.2727910482272	-4262000
26.7571290326094	-4263000
26.1841712374786	-4264000
25.6685092218609	-4265000
25.1528472062431	-4266000
24.6371851906254	-4267000
24.1215231750077	-4268000
23.663156938903	-4269000
23.2047907027983	-4270000
22.7464244666937	-4271000
22.3453540101021	-4272000
21.9442835535105	-4273000
21.600508876432	-4274000
21.2567341993535	-4275000
20.9702553017881	-4276000
20.6837764042227	-4277000
20.4545932861704	-4278000
20.2827059476311	-4279000
20.168114388605	-4280000
20.0535228295788	-4281000
19.9962270500657	-4282000
19.9962270500657	-4283000
20.0535228295788	-4284000
20.1108186090919	-4285000
20.2827059476311	-4286000
20.4545932861704	-4287000
20.6837764042227	-4288000
20.912959522275	-4289000
21.2567341993535	-4290000
21.600508876432	-4291000
21.9442835535105	-4292000
22.3453540101021	-4293000
22.8037202462068	-4294000
23.2620864823114	-4295000
23.7777484979292	-4296000
24.2934105135469	-4297000
24.8090725291646	-4298000
25.3247345447824	-4299000
25.8976923399132	-4300000
26.470650135044	-4301000
27.0436079301749	-4302000
27.5592699457926	-4303000
28.1322277409234	-4304000
28.7051855360542	-4305000
29.2781433311851	-4306000
29.8511011263159	-4307000
30.4240589214467	-4308000
30.9397209370645	-4309000
31.5126787321953	-4310000
32.028340747813	-4311000
